_id,endpoint,method,client,responseTimeMs,timestamp,__v,statusCode,level
68a59d7eabbdb4827945b1c3,/stats,GET,::1,19,2025-08-20T10:03:42.589Z,0,200,info
68a59d8babbdb4827945b1c7,/stats,GET,::1,12,2025-08-20T10:03:55.294Z,0,200,info
68a59d9aabbdb4827945b1cb,/stats,GET,::1,20,2025-08-20T10:04:10.362Z,0,200,info
68a59da9abbdb4827945b1cf,/stats,GET,::1,16,2025-08-20T10:04:25.583Z,0,200,info
68a59db8abbdb4827945b1d3,/stats,GET,::1,16,2025-08-20T10:04:40.582Z,0,200,info
68a59dbaabbdb4827945b1d7,/stats,GET,::1,17,2025-08-20T10:04:42.583Z,0,200,info
68a59dc7abbdb4827945b1db,/stats,GET,::1,16,2025-08-20T10:04:55.581Z,0,200,info
68a59dd6abbdb4827945b1df,/stats,GET,::1,9,2025-08-20T10:05:10.575Z,0,200,info
68a59df6abbdb4827945b1e3,/stats,GET,::1,15,2025-08-20T10:05:42.587Z,0,200,info
68a59df6abbdb4827945b1e7,/stats,GET,::1,9,2025-08-20T10:05:42.599Z,0,200,info
68a59e1aabbdb4827945b1eb,/stats,GET,::1,15,2025-08-20T10:06:18.235Z,0,200,info
68a59e21abbdb4827945b1ef,/stats,GET,::1,6,2025-08-20T10:06:25.295Z,0,200,info
68a59e30abbdb4827945b1f3,/stats,GET,::1,9,2025-08-20T10:06:40.301Z,0,200,info
68a59e32abbdb4827945b1f7,/stats,GET,::1,8,2025-08-20T10:06:42.575Z,0,200,info
68a59e3fabbdb4827945b1fb,/stats,GET,::1,17,2025-08-20T10:06:55.310Z,0,200,info
68a59e4eabbdb4827945b1ff,/stats,GET,::1,7,2025-08-20T10:07:10.296Z,0,200,info
68a59e5dabbdb4827945b203,/stats,GET,::1,16,2025-08-20T10:07:25.306Z,0,200,info
68a59e6cabbdb4827945b207,/stats,GET,::1,9,2025-08-20T10:07:40.301Z,0,200,info
68a59e6eabbdb4827945b20b,/stats,GET,::1,14,2025-08-20T10:07:42.589Z,0,200,info
68a59e7babbdb4827945b20f,/stats,GET,::1,13,2025-08-20T10:07:55.392Z,0,200,info
68a59e8aabbdb4827945b213,/stats,GET,::1,6,2025-08-20T10:08:10.288Z,0,200,info
68a59e99abbdb4827945b217,/stats,GET,::1,17,2025-08-20T10:08:25.309Z,0,200,info
68a59ea8abbdb4827945b21b,/stats,GET,::1,10,2025-08-20T10:08:40.291Z,0,200,info
68a59eadabbdb4827945b21f,/stats,GET,::1,9,2025-08-20T10:08:45.577Z,0,200,info
68a59eb7abbdb4827945b223,/stats,GET,::1,6,2025-08-20T10:08:55.287Z,0,200,info
68a59ec6abbdb4827945b227,/stats,GET,::1,5,2025-08-20T10:09:10.634Z,0,200,info
68a59ed5abbdb4827945b22b,/stats,GET,::1,6,2025-08-20T10:09:25.580Z,0,200,info
68a59ed9abbdb4827945b22d,/endpoint-inexistant,GET,::1,1,2025-08-20T10:09:29.354Z,0,404,warn
68a59ee4abbdb4827945b231,/stats,GET,::1,6,2025-08-20T10:09:40.576Z,0,200,info
68a59ef3abbdb4827945b235,/stats,GET,::1,6,2025-08-20T10:09:55.573Z,0,200,info
68a59f22abbdb4827945b239,/stats,GET,::1,8,2025-08-20T10:10:42.575Z,0,200,info
68a59f5eabbdb4827945b23d,/stats,GET,::1,5,2025-08-20T10:11:42.567Z,0,200,info
68a59f9aabbdb4827945b241,/stats,GET,::1,5,2025-08-20T10:12:42.564Z,0,200,info
68a59fb0abbdb4827945b245,/stats,GET,::1,8,2025-08-20T10:13:04.898Z,0,200,info
68a59fd6abbdb4827945b249,/stats,GET,::1,12,2025-08-20T10:13:42.577Z,0,200,info
68a5a012abbdb4827945b24d,/stats,GET,::1,19,2025-08-20T10:14:42.592Z,0,200,info
68a5a022abbdb4827945b251,/stats,GET,::1,22,2025-08-20T10:14:58.147Z,0,200,info
68a5a023abbdb4827945b253,/,GET,::1,1,2025-08-20T10:14:59.030Z,0,304,info
68a5a023abbdb4827945b257,/stats,GET,::1,7,2025-08-20T10:14:59.337Z,0,200,info
68a5a031abbdb4827945b259,/,GET,::1,1,2025-08-20T10:15:13.073Z,0,304,info
68a5a031abbdb4827945b25d,/stats,GET,::1,9,2025-08-20T10:15:13.114Z,0,200,info
68a5a040abbdb4827945b261,/stats,GET,::1,18,2025-08-20T10:15:28.133Z,0,200,info
68a5a04fabbdb4827945b265,/stats,GET,::1,17,2025-08-20T10:15:43.135Z,0,200,info
68a5a05eabbdb4827945b269,/stats,GET,::1,8,2025-08-20T10:15:58.117Z,0,200,info
68a5a06dabbdb4827945b26d,/stats,GET,::1,8,2025-08-20T10:16:13.123Z,0,200,info
68a5a07cabbdb4827945b271,/stats,GET,::1,17,2025-08-20T10:16:28.142Z,0,200,info
68a5a08babbdb4827945b275,/stats,GET,::1,16,2025-08-20T10:16:43.584Z,0,200,info
68a5a09aabbdb4827945b279,/stats,GET,::1,5,2025-08-20T10:16:58.568Z,0,200,info
68a5a0a9abbdb4827945b27d,/stats,GET,::1,6,2025-08-20T10:17:13.568Z,0,200,info
68a5a0b8abbdb4827945b281,/stats,GET,::1,9,2025-08-20T10:17:28.582Z,0,200,info
68a5a0f5abbdb4827945b285,/stats,GET,::1,6,2025-08-20T10:18:29.578Z,0,200,info
68a5a132abbdb4827945b289,/stats,GET,::1,5,2025-08-20T10:19:30.580Z,0,200,info
68a5a16fabbdb4827945b28d,/stats,GET,::1,5,2025-08-20T10:20:31.578Z,0,200,info
68a5a1acabbdb4827945b291,/stats,GET,::1,5,2025-08-20T10:21:32.581Z,0,200,info
68a5a1e9abbdb4827945b295,/stats,GET,::1,6,2025-08-20T10:22:33.574Z,0,200,info
68a5a226abbdb4827945b299,/stats,GET,::1,18,2025-08-20T10:23:34.593Z,0,200,info
68a5a263abbdb4827945b29d,/stats,GET,::1,7,2025-08-20T10:24:35.571Z,0,200,info
68a5a2a0abbdb4827945b2a1,/stats,GET,::1,19,2025-08-20T10:25:36.588Z,0,200,info
68a5a2ddabbdb4827945b2a5,/stats,GET,::1,10,2025-08-20T10:26:37.579Z,0,200,info
68a5a31aabbdb4827945b2a9,/stats,GET,::1,6,2025-08-20T10:27:38.575Z,0,200,info
68a5a357abbdb4827945b2ad,/stats,GET,::1,11,2025-08-20T10:28:39.574Z,0,200,info
68a5a394abbdb4827945b2b1,/stats,GET,::1,23,2025-08-20T10:29:40.586Z,0,200,info
68a5a3d1abbdb4827945b2b5,/stats,GET,::1,7,2025-08-20T10:30:41.598Z,0,200,info
68a5a40eabbdb4827945b2b9,/stats,GET,::1,10,2025-08-20T10:31:42.573Z,0,200,info
68a5a44aabbdb4827945b2bd,/stats,GET,::1,6,2025-08-20T10:32:42.569Z,0,200,info
68a5a486abbdb4827945b2c1,/stats,GET,::1,9,2025-08-20T10:33:42.572Z,0,200,info
68a5a4c2abbdb4827945b2c5,/stats,GET,::1,9,2025-08-20T10:34:42.581Z,0,200,info
68a5a4feabbdb4827945b2c9,/stats,GET,::1,10,2025-08-20T10:35:42.580Z,0,200,info
68a5a53aabbdb4827945b2cd,/stats,GET,::1,15,2025-08-20T10:36:42.582Z,0,200,info
68a5a576abbdb4827945b2d1,/stats,GET,::1,6,2025-08-20T10:37:42.571Z,0,200,info
68a5a5b2abbdb4827945b2d5,/stats,GET,::1,17,2025-08-20T10:38:42.585Z,0,200,info
68a5a5eeabbdb4827945b2d9,/stats,GET,::1,19,2025-08-20T10:39:42.590Z,0,200,info
68a5a62aabbdb4827945b2dd,/stats,GET,::1,6,2025-08-20T10:40:42.571Z,0,200,info
68a5a637abbdb4827945b2e1,/search?q=stats&method=GET&client=::1&startDate=2025-08-01&endDate=2025-08-10&page=1&limit=5,GET,::1,224,2025-08-20T10:40:55.347Z,0,200,info
68a5a666abbdb4827945b2e5,/stats,GET,::1,8,2025-08-20T10:41:42.574Z,0,200,info
68a5a69babbdb4827945b2e9,/search?q=/,GET,::1,261,2025-08-20T10:42:35.816Z,0,200,info
68a5a6a2abbdb4827945b2ed,/stats,GET,::1,8,2025-08-20T10:42:42.566Z,0,200,info
68a5a6deabbdb4827945b2f1,/stats,GET,::1,8,2025-08-20T10:43:42.575Z,0,200,info
68a5a71aabbdb4827945b2f5,/stats,GET,::1,24,2025-08-20T10:44:42.592Z,0,200,info
68a5a756abbdb4827945b2f9,/stats,GET,::1,27,2025-08-20T10:45:42.593Z,0,200,info
68a5a792abbdb4827945b2fd,/stats,GET,::1,6,2025-08-20T10:46:42.579Z,0,200,info
68a5a7ceabbdb4827945b301,/stats,GET,::1,30,2025-08-20T10:47:42.604Z,0,200,info
68a5a80aabbdb4827945b305,/stats,GET,::1,6,2025-08-20T10:48:42.566Z,0,200,info
68a5a83babbdb4827945b309,/search?q=stats&method=GET&client=::1&startDate=2025-08-01&endDate=2025-08-10&page=1&limit=5,GET,::1,22,2025-08-20T10:49:31.587Z,0,200,info
68a5a846abbdb4827945b30d,/stats,GET,::1,10,2025-08-20T10:49:42.571Z,0,200,info
68a5a882abbdb4827945b311,/stats,GET,::1,9,2025-08-20T10:50:42.581Z,0,200,info
68a5a8baabbdb4827945b315,/stats,GET,::1,13,2025-08-20T10:51:38.973Z,0,200,info
68a5a8bfabbdb4827945b319,/stats,GET,::1,7,2025-08-20T10:51:43.578Z,0,200,info
68a5a8ceabbdb4827945b31d,/stats,GET,::1,13,2025-08-20T10:51:58.576Z,0,200,info
68a5a8ddabbdb4827945b321,/stats,GET,::1,11,2025-08-20T10:52:13.136Z,0,200,info
68a5a8ecabbdb4827945b325,/stats,GET,::1,10,2025-08-20T10:52:28.125Z,0,200,info
68a5a8fbabbdb4827945b329,/stats,GET,::1,11,2025-08-20T10:52:43.580Z,0,200,info
68a5a90aabbdb4827945b32d,/stats,GET,::1,10,2025-08-20T10:52:58.572Z,0,200,info
68a5a919abbdb4827945b331,/stats,GET,::1,9,2025-08-20T10:53:13.571Z,0,200,info
68a5a928abbdb4827945b335,/stats,GET,::1,22,2025-08-20T10:53:28.590Z,0,200,info
68a5a937abbdb4827945b339,/stats,GET,::1,9,2025-08-20T10:53:43.636Z,0,200,info
68b4d5801a9ca03c263822b1,/,GET,::1,270,2025-08-31T23:06:40.528Z,0,200,info
68b4d5901a9ca03c263822b5,/favicon.ico,GET,::1,2,2025-08-31T23:06:56.320Z,0,404,warn
68b4d5901a9ca03c263822b7,/stats,GET,::1,2175,2025-08-31T23:06:56.951Z,0,200,info
68b4d59c1a9ca03c263822b9,/,GET,::1,2,2025-08-31T23:07:08.209Z,0,304,info
68b4d59c1a9ca03c263822bd,/stats,GET,::1,20,2025-08-31T23:07:08.270Z,0,200,info
68b4d59d1a9ca03c263822bf,/,GET,::1,3,2025-08-31T23:07:09.860Z,0,304,info
68b4d59d1a9ca03c263822c3,/stats,GET,::1,13,2025-08-31T23:07:09.899Z,0,200,info
68b4d59f1a9ca03c263822c5,/,GET,::1,1,2025-08-31T23:07:11.199Z,0,304,info
68b4d59f1a9ca03c263822c9,/stats,GET,::1,21,2025-08-31T23:07:11.244Z,0,200,info
68b4d5ae1a9ca03c263822cd,/stats,GET,::1,13,2025-08-31T23:07:26.458Z,0,200,info
68b4d5bd1a9ca03c263822d1,/stats,GET,::1,19,2025-08-31T23:07:41.477Z,0,200,info
68b4d5cc1a9ca03c263822d5,/stats,GET,::1,15,2025-08-31T23:07:56.459Z,0,200,info
68b4d5db1a9ca03c263822d9,/stats,GET,::1,22,2025-08-31T23:08:11.469Z,0,200,info
68b4d5ea1a9ca03c263822dd,/stats,GET,::1,10,2025-08-31T23:08:26.461Z,0,200,info
68b4d5f91a9ca03c263822e1,/stats,GET,::1,7,2025-08-31T23:08:41.449Z,0,200,info
68b4d6503527222790ccf478,/stats,GET,::1,43,2025-08-31T23:10:08.499Z,0,200,info
68b4d65e3527222790ccf47c,/stats,GET,::1,43,2025-08-31T23:10:22.959Z,0,200,info
68b4d6623527222790ccf480,/stats,GET,::1,176,2025-08-31T23:10:26.415Z,0,200,info
68b4d6f3b11d10f178ba1f59,/,GET,::1,13,2025-08-31T23:12:51.546Z,0,200,info
68b4d6f7b11d10f178ba1f5d,/stats,GET,::1,32,2025-08-31T23:12:55.579Z,0,200,info
68b4d6fbb11d10f178ba1f5f,/favicon.ico,GET,::1,2,2025-08-31T23:12:59.257Z,0,404,warn
68b4d706b11d10f178ba1f63,/stats,GET,::1,32,2025-08-31T23:13:10.708Z,0,200,info
68b4d716b11d10f178ba1f67,/stats,GET,::1,11,2025-08-31T23:13:26.455Z,0,200,info
68b4d724b11d10f178ba1f6b,/stats,GET,::1,37,2025-08-31T23:13:40.596Z,0,200,info
68b4d7aa7fba7a3d08f80388,/,GET,::1,17,2025-08-31T23:15:54.524Z,0,200,info
68b4d7af7fba7a3d08f8038c,/stats,GET,::1,29,2025-08-31T23:15:59.834Z,0,200,info
68b4d7af7fba7a3d08f80390,/stats,GET,::1,14,2025-08-31T23:15:59.853Z,0,200,info
68b4d7b27fba7a3d08f80392,/favicon.ico,GET,::1,1,2025-08-31T23:16:02.241Z,0,404,warn
68b4d7be7fba7a3d08f80396,/stats,GET,::1,44,2025-08-31T23:16:14.860Z,0,200,info
68b4d8eae8c96da9421b9720,/,GET,::1,13,2025-08-31T23:21:14.683Z,0,200,info
68b4d8ebe8c96da9421b9724,/stats,GET,::1,32,2025-08-31T23:21:15.222Z,0,200,info
68b4d8ebe8c96da9421b9726,/favicon.ico,GET,::1,1,2025-08-31T23:21:15.505Z,0,404,warn
68b4d8fae8c96da9421b972a,/stats,GET,::1,67,2025-08-31T23:21:30.257Z,0,200,info
68b4d909e8c96da9421b972e,/stats,GET,::1,11,2025-08-31T23:21:45.463Z,0,200,info
68b4d918e8c96da9421b9732,/stats,GET,::1,219,2025-08-31T23:22:00.676Z,0,200,info
68b4d927e8c96da9421b9736,/stats,GET,::1,19,2025-08-31T23:22:15.465Z,0,200,info
68b4d936e8c96da9421b973a,/stats,GET,::1,25,2025-08-31T23:22:30.483Z,0,200,info
68b4d945e8c96da9421b973e,/stats,GET,::1,22,2025-08-31T23:22:45.481Z,0,200,info
68b4d954e8c96da9421b9742,/stats,GET,::1,27,2025-08-31T23:23:00.482Z,0,200,info
68b4d991e8c96da9421b9746,/stats,GET,::1,110,2025-08-31T23:24:01.567Z,0,200,info
68b4d9cee8c96da9421b974a,/stats,GET,::1,11,2025-08-31T23:25:02.470Z,0,200,info
68b4da0be8c96da9421b974e,/stats,GET,::1,22,2025-08-31T23:26:03.474Z,0,200,info
68b4da48e8c96da9421b9752,/stats,GET,::1,10,2025-08-31T23:27:04.457Z,0,200,info
68b4da85e8c96da9421b9756,/stats,GET,::1,9,2025-08-31T23:28:05.461Z,0,200,info
68b4dac2e8c96da9421b975a,/stats,GET,::1,9,2025-08-31T23:29:06.454Z,0,200,info
68b4daffe8c96da9421b975e,/stats,GET,::1,17,2025-08-31T23:30:07.464Z,0,200,info
68b4db01e8c96da9421b9760,/,GET,::1,4,2025-08-31T23:30:09.794Z,0,304,info
68b4db02e8c96da9421b9764,/stats,GET,::1,12,2025-08-31T23:30:10.572Z,0,200,info
68b4db05e8c96da9421b9766,/,GET,::1,1,2025-08-31T23:30:13.083Z,0,304,info
68b4db05e8c96da9421b976a,/stats,GET,::1,11,2025-08-31T23:30:13.122Z,0,200,info
68b4dc7ac93f22672a7ae055,/favicon.ico,GET,::1,4,2025-08-31T23:36:26.233Z,0,404,warn
68b4de5a7e278be8c3d8f168,/stats,GET,::1,31,2025-08-31T23:44:26.040Z,0,200,info
68b4de5a7e278be8c3d8f16c,/stats,GET,::1,17,2025-08-31T23:44:26.077Z,0,200,info
68b4de617e278be8c3d8f170,/stats,GET,::1,21,2025-08-31T23:44:33.070Z,0,200,info
68b4de617e278be8c3d8f174,/stats,GET,::1,16,2025-08-31T23:44:33.092Z,0,200,info
68b4de627e278be8c3d8f178,/stats,GET,::1,15,2025-08-31T23:44:34.908Z,0,200,info
68b4de627e278be8c3d8f17c,/stats,GET,::1,14,2025-08-31T23:44:34.925Z,0,200,info
68b4de637e278be8c3d8f180,/stats,GET,::1,22,2025-08-31T23:44:35.984Z,0,200,info
68b4de647e278be8c3d8f184,/stats,GET,::1,16,2025-08-31T23:44:36.005Z,0,200,info
68b4df18e90cb7e9622575a5,/stats,GET,::1,33,2025-08-31T23:47:36.660Z,0,200,info
68b4df1ae90cb7e9622575a9,/stats,GET,::1,11,2025-08-31T23:47:38.853Z,0,200,info
68b4df29e90cb7e9622575ad,/stats,GET,::1,16,2025-08-31T23:47:53.859Z,0,200,info
68b4df38e90cb7e9622575b1,/stats,GET,::1,11,2025-08-31T23:48:08.849Z,0,200,info
68b4df47e90cb7e9622575b5,/stats,GET,::1,16,2025-08-31T23:48:23.855Z,0,200,info
68b4df56e90cb7e9622575b9,/stats,GET,::1,10,2025-08-31T23:48:38.849Z,0,200,info
68b4df65e90cb7e9622575bd,/stats,GET,::1,14,2025-08-31T23:48:53.866Z,0,200,info
68b4df74e90cb7e9622575c1,/stats,GET,::1,26,2025-08-31T23:49:08.860Z,0,200,info
68b4df83e90cb7e9622575c5,/stats,GET,::1,18,2025-08-31T23:49:23.868Z,0,200,info
68b4df92e90cb7e9622575c9,/stats,GET,::1,24,2025-08-31T23:49:38.872Z,0,200,info
68b4dfa1e90cb7e9622575cd,/stats,GET,::1,14,2025-08-31T23:49:53.852Z,0,200,info
68b4dfb0e90cb7e9622575d1,/stats,GET,::1,27,2025-08-31T23:50:08.879Z,0,200,info
68b4dfbfe90cb7e9622575d5,/stats,GET,::1,11,2025-08-31T23:50:23.853Z,0,200,info
68b4dfcee90cb7e9622575d9,/stats,GET,::1,25,2025-08-31T23:50:38.862Z,0,200,info
68b4dfdde90cb7e9622575dd,/stats,GET,::1,15,2025-08-31T23:50:53.860Z,0,200,info
68b4dfece90cb7e9622575e1,/stats,GET,::1,8,2025-08-31T23:51:08.852Z,0,200,info
68b56ed1e90cb7e9622575e3,/favicon.ico,GET,::1,4,2025-09-01T10:00:49.733Z,0,404,warn
68b56ed9e90cb7e9622575e7,/stats,GET,::1,185,2025-09-01T10:00:57.534Z,0,200,info
68b56ed9e90cb7e9622575eb,/stats,GET,::1,16,2025-09-01T10:00:57.628Z,0,200,info
68b56ee9e90cb7e9622575ef,/stats,GET,::1,10,2025-09-01T10:01:13.098Z,0,200,info
68b56ef8e90cb7e9622575f3,/stats,GET,::1,15,2025-09-01T10:01:28.095Z,0,200,info
68b56f07e90cb7e9622575f7,/stats,GET,::1,11,2025-09-01T10:01:43.085Z,0,200,info
68b56f16e90cb7e9622575fb,/stats,GET,::1,7,2025-09-01T10:01:58.093Z,0,200,info
68b56f25e90cb7e9622575ff,/stats,GET,::1,9,2025-09-01T10:02:13.091Z,0,200,info
68b56f34e90cb7e962257603,/stats,GET,::1,13,2025-09-01T10:02:28.087Z,0,200,info
68b56f43e90cb7e962257607,/stats,GET,::1,12,2025-09-01T10:02:43.086Z,0,200,info
68b56f80e90cb7e96225760b,/stats,GET,::1,11,2025-09-01T10:03:44.092Z,0,200,info
68b56fbde90cb7e96225760f,/stats,GET,::1,21,2025-09-01T10:04:45.096Z,0,200,info
68b56ffae90cb7e962257613,/stats,GET,::1,9,2025-09-01T10:05:46.084Z,0,200,info
68b57037e90cb7e962257617,/stats,GET,::1,14,2025-09-01T10:06:47.101Z,0,200,info
68b57074e90cb7e96225761b,/stats,GET,::1,10,2025-09-01T10:07:48.082Z,0,200,info
68b570b1e90cb7e96225761f,/stats,GET,::1,8,2025-09-01T10:08:49.094Z,0,200,info
68b570cee90cb7e962257623,/stats,GET,::1,9,2025-09-01T10:09:18.268Z,0,200,info
68b570cee90cb7e962257627,/stats,GET,::1,20,2025-09-01T10:09:18.461Z,0,200,info
68b57154e90cb7e96225762b,/stats,GET,::1,9,2025-09-01T10:11:32.063Z,0,200,info
68b57154e90cb7e96225762f,/stats,GET,::1,15,2025-09-01T10:11:32.102Z,0,200,info
68b57254b9b1eaf680b942f7,/favicon.ico,GET,::1,2,2025-09-01T10:15:48.525Z,0,404,warn
68b5725cb9b1eaf680b942fb,/stats,GET,::1,30,2025-09-01T10:15:56.722Z,0,200,info
68b5725cb9b1eaf680b942ff,/stats,GET,::1,21,2025-09-01T10:15:56.770Z,0,200,info
68b573013a1eb6fe31e60af3,/stats,GET,::1,29,2025-09-01T10:18:41.629Z,0,200,info
68b573013a1eb6fe31e60af7,/stats,GET,::1,22,2025-09-01T10:18:41.679Z,0,200,info
68b573103a1eb6fe31e60afb,/stats,GET,::1,16,2025-09-01T10:18:56.688Z,0,200,info
68b573e66b3f327645301d8f,/favicon.ico,GET,::1,4,2025-09-01T10:22:30.244Z,0,404,warn
68b573ea6b3f327645301d93,/stats,GET,::1,35,2025-09-01T10:22:34.560Z,0,200,info
68b573ec6b3f327645301d97,/stats,GET,::1,26,2025-09-01T10:22:36.180Z,0,200,info
68b573fb6b3f327645301d9b,/stats,GET,::1,11,2025-09-01T10:22:51.174Z,0,200,info
68b5740a6b3f327645301d9f,/stats,GET,::1,12,2025-09-01T10:23:06.173Z,0,200,info
68b5740a6b3f327645301da3,/stats,GET,::1,28,2025-09-01T10:23:06.421Z,0,200,info
68b5740b6b3f327645301da7,/stats,GET,::1,16,2025-09-01T10:23:07.091Z,0,200,info
68b578d6d9b27ba03f171e40,/favicon.ico,GET,::1,3,2025-09-01T10:43:34.472Z,0,404,warn
68b578dfd9b27ba03f171e44,/stats,GET,::1,761,2025-09-01T10:43:43.627Z,0,200,info
68b5798fd9b27ba03f171e46,/favicon.ico,GET,::1,2,2025-09-01T10:46:39.840Z,0,404,warn
68b57997d9b27ba03f171e4a,/stats,GET,::1,27,2025-09-01T10:46:47.885Z,0,200,info
68b5abc583039404ac2e3fce,/,GET,::1,7,2025-09-01T14:20:53.141Z,0,302,info
68b5abc583039404ac2e3fd0,/login,GET,::1,26,2025-09-01T14:20:53.189Z,0,200,info
68b5abc683039404ac2e3fd2,/favicon.ico,GET,::1,3,2025-09-01T14:20:54.429Z,0,404,warn
68b5abc883039404ac2e3fd4,/auth/github,GET,::1,3,2025-09-01T14:20:56.736Z,0,302,info
68b5aca783039404ac2e3fd6,/auth/github/callback?code=33ca2370e760936dff0d,GET,::1,2628,2025-09-01T14:24:39.411Z,0,302,info
68b5aca783039404ac2e3fd8,/dashboard,GET,::1,229,2025-09-01T14:24:39.645Z,0,200,info
68b5acac83039404ac2e3fda,/dashboard,GET,::1,5,2025-09-01T14:24:44.662Z,0,304,info
68b5acb283039404ac2e3fdc,/dashboard,GET,::1,1,2025-09-01T14:24:50.236Z,0,304,info
68b5acbd83039404ac2e3fde,/dashboard,GET,::1,3,2025-09-01T14:25:01.639Z,0,304,info
68b5acc683039404ac2e3fe0,/,GET,::1,1,2025-09-01T14:25:10.976Z,0,302,info
68b5acc683039404ac2e3fe2,/login,GET,::1,6,2025-09-01T14:25:10.989Z,0,304,info
68b5acc883039404ac2e3fe4,/auth/github,GET,::1,2,2025-09-01T14:25:12.797Z,0,302,info
68b5acca83039404ac2e3fe6,/auth/github/callback?code=f23b3b13a6d3d7b515fc,GET,::1,1070,2025-09-01T14:25:14.398Z,0,302,info
68b5acca83039404ac2e3fe8,/dashboard,GET,::1,1,2025-09-01T14:25:14.404Z,0,304,info
68b5ad51632f6be53c037f41,/favicon.ico,GET,::1,3,2025-09-01T14:27:29.356Z,0,404,warn
68b5aed5f1aa2a5ecc5164cb,/favicon.ico,GET,::1,8,2025-09-01T14:33:57.355Z,0,404,warn
68b5af61f1aa2a5ecc5164cd,/favicon.ico,GET,::1,1,2025-09-01T14:36:17.551Z,0,404,warn
68b5af65f1aa2a5ecc5164d1,/stats,GET,::1,428,2025-09-01T14:36:21.965Z,0,200,info
68b5af75f1aa2a5ecc5164d5,/stats,GET,::1,16,2025-09-01T14:36:37.099Z,0,200,info
68b5af79f1aa2a5ecc5164d7,/favicon.ico,GET,::1,3,2025-09-01T14:36:41.697Z,0,404,warn
68b5af83f1aa2a5ecc5164db,/stats,GET,::1,35,2025-09-01T14:36:51.534Z,0,200,info
68b5af92f1aa2a5ecc5164df,/stats,GET,::1,15,2025-09-01T14:37:06.513Z,0,200,info
68b5afa1f1aa2a5ecc5164e3,/stats,GET,::1,16,2025-09-01T14:37:21.515Z,0,200,info
68b5afe6f66cc71fbd9b42a9,/favicon.ico,GET,::1,5,2025-09-01T14:38:30.526Z,0,404,warn
68b5b049f66cc71fbd9b42ad,/stats,GET,::1,176,2025-09-01T14:40:09.187Z,0,200,info
68b5b058f66cc71fbd9b42af,/favicon.ico,GET,::1,2,2025-09-01T14:40:24.328Z,0,404,warn
68b5b4bf32c3384de9ba16ca,/,GET,::1,10,2025-09-01T14:59:11.381Z,0,302,info
68b5b4bf32c3384de9ba16cc,/login,GET,::1,6,2025-09-01T14:59:11.402Z,0,304,info
68b5b4bf32c3384de9ba16ce,/favicon.ico,GET,::1,9,2025-09-01T14:59:11.814Z,0,404,warn
68b5b4c032c3384de9ba16d0,/auth/github,GET,::1,3,2025-09-01T14:59:12.583Z,0,302,info
68b5b4cb32c3384de9ba16d2,/auth/github/callback?code=db8ffe7072337134209e,GET,::1,1158,2025-09-01T14:59:23.903Z,0,302,info
68b5b4cb32c3384de9ba16d4,/dashboard,GET,::1,7,2025-09-01T14:59:23.919Z,0,200,info
68b5b4cc32c3384de9ba16d6,/me,GET,::1,3,2025-09-01T14:59:24.226Z,0,200,info
68b5b4cc32c3384de9ba16da,/stats,GET,::1,239,2025-09-01T14:59:24.464Z,0,200,info
68b5b4d632c3384de9ba16dc,/dashboard,GET,::1,3,2025-09-01T14:59:34.137Z,0,304,info
68b5b4d632c3384de9ba16de,/me,GET,::1,3,2025-09-01T14:59:34.170Z,0,304,info
68b5b4d632c3384de9ba16e2,/stats,GET,::1,774,2025-09-01T14:59:34.941Z,0,304,info
68b5b4e532c3384de9ba16e6,/stats,GET,::1,28,2025-09-01T14:59:49.192Z,0,304,info
68b5b4ed32c3384de9ba16e8,/dashboard,GET,::1,3,2025-09-01T14:59:57.501Z,0,304,info
68b5b4ed32c3384de9ba16ea,/me,GET,::1,2,2025-09-01T14:59:57.538Z,0,304,info
68b5b4ed32c3384de9ba16ee,/stats,GET,::1,14,2025-09-01T14:59:57.551Z,0,304,info
68b5b50116a370b2a834e1f5,/,GET,::1,10,2025-09-01T15:00:17.547Z,0,302,info
68b5b50116a370b2a834e1f7,/login,GET,::1,5,2025-09-01T15:00:17.609Z,0,304,info
68b5b50216a370b2a834e1f9,/favicon.ico,GET,::1,5,2025-09-01T15:00:18.134Z,0,404,warn
68b5b50316a370b2a834e1fb,/auth/github,GET,::1,2,2025-09-01T15:00:19.130Z,0,302,info
68b5b50416a370b2a834e1fd,/auth/github/callback?code=86a3500692bb7f62fdd4,GET,::1,1025,2025-09-01T15:00:20.797Z,0,302,info
68b5b50416a370b2a834e1ff,/dashboard,GET,::1,4,2025-09-01T15:00:20.806Z,0,200,info
68b5b50516a370b2a834e201,/me,GET,::1,3,2025-09-01T15:00:21.450Z,0,200,info
68b5b50516a370b2a834e205,/stats,GET,::1,19,2025-09-01T15:00:21.477Z,0,200,info
68b5b50716a370b2a834e207,/dashboard,GET,::1,2,2025-09-01T15:00:23.283Z,0,304,info
68b5b50716a370b2a834e209,/me,GET,::1,1,2025-09-01T15:00:23.301Z,0,304,info
68b5b50716a370b2a834e20d,/stats,GET,::1,19,2025-09-01T15:00:23.319Z,0,304,info
68b5b521e24fc4dd03dd4577,/favicon.ico,GET,::1,3,2025-09-01T15:00:49.041Z,0,404,warn
68b5b523e24fc4dd03dd457b,/stats,GET,::1,33,2025-09-01T15:00:51.775Z,0,200,info
